latitude,longitude,soil_type,rainfall_mm,season,area_ha,crop_name
15.34413,88.068151,Loamy,860,Kharif,2.01,Maize
26.6094,88.399279,Black (Regur),640,Kharif,0.1,Cotton
20.456575,85.030489,Clay,1343,Kharif,1.94,Rice
25.756901,69.37592,Sandy,667,Rabi,2.04,Oilseeds
8.676132,95.613501,Alluvial,1121,Kharif,1.19,Rice
31.549209,73.256351,Black (Regur),818,Kharif,2.73,Cotton
24.615921,74.68792,Sandy,363,Kharif,3.38,Pulses
27.088513,82.584126,Alluvial,784,Rabi,2.26,Vegetables
12.239804,90.879181,Alluvial,677,Kharif,1.79,Vegetables
21.327591,75.260872,Red,451,Kharif,1.27,Millets
12.079861,72.4479,Black (Regur),705,Kharif,2.16,Cotton
24.717902,68.042013,Red,696,Rabi,0.1,Cotton
11.553073,80.485192,Alluvial,1232,Kharif,1.26,Wheat
34.843387,69.344069,Loamy,1579,Kharif,1.54,Sugarcane
31.472354,79.243423,Alluvial,1113,Kharif,2.35,Jute
34.963312,74.556711,Loamy,506,Rabi,0.94,Wheat
26.321068,92.833528,Loamy,443,Rabi,0.1,Potato
13.508363,81.057179,Black (Regur),961,Kharif,4.58,Cotton
11.894946,72.760882,Loamy,716,Rabi,0.1,Potato
17.517918,97.216491,Sandy,406,Kharif,3.32,Millets
12.912551,96.271452,Alluvial,1338,Kharif,3.79,Jute
9.355996,79.493534,Black (Regur),679,Kharif,0.17,Cotton
11.15536,69.634945,Black (Regur),686,Kharif,1.53,Cotton
16.669521,93.27477,Red,748,Rabi,0.63,Rice
14.043167,79.36832,Red,449,Rabi,1.45,Pulses
27.802616,87.377104,Alluvial,1361,Kharif,0.1,Rice
23.638617,91.578824,Loamy,662,Rabi,2.43,Potato
29.076746,87.860298,Red,1594,Kharif,1.8,Wheat
24.291689,74.239839,Clay,1324,Kharif,1.55,Rice
30.308096,68.535725,Loamy,700,Zaid,1.67,Vegetables
10.642585,89.504442,Alluvial,1080,Kharif,1.86,Cotton
32.913266,86.298974,Loamy,1086,Rabi,0.52,Vegetables
13.929535,72.866724,Loamy,1191,Kharif,3.63,Maize
18.708595,90.556899,Alluvial,1424,Kharif,0.1,Sugarcane
22.979157,78.396298,Alluvial,632,Kharif,3.14,Vegetables
27.056643,73.988951,Black (Regur),960,Kharif,0.44,Cotton
26.483121,91.176312,Loamy,1138,Kharif,2.17,Maize
17.679253,68.69381,Loamy,792,Kharif,4.13,Vegetables
33.345673,82.158169,Loamy,1401,Kharif,3.93,Oilseeds
22.980777,90.494201,Alluvial,654,Rabi,0.79,Potato
19.544214,73.938535,Alluvial,1253,Kharif,1.45,Jute
14.717258,77.284674,Laterite,1378,Kharif,1.96,Potato
13.127966,81.69989,Alluvial,1062,Kharif,0.2,Maize
14.125354,74.073715,Alluvial,1436,Kharif,1.53,Jute
22.547945,81.64884,Alluvial,1285,Kharif,4.88,Jute
25.071035,84.507938,Sandy,687,Rabi,0.78,Potato
14.820376,96.685052,Black (Regur),774,Kharif,0.1,Cotton
29.603026,91.35536,Loamy,891,Zaid,3.18,Vegetables
14.667597,88.817772,Loamy,1005,Rabi,1.04,Vegetables
15.254345,83.511824,Black (Regur),662,Kharif,0.8,Cotton
21.763867,71.784959,Laterite,400,Kharif,0.1,Millets
29.189768,83.410356,Clay,1036,Kharif,1.91,Rice
23.702691,71.808118,Loamy,1224,Kharif,0.1,Oilseeds
22.260733,73.685134,Loamy,993,Rabi,2.07,Vegetables
11.455676,75.210799,Red,415,Rabi,0.55,Pulses
27.897199,74.591659,Alluvial,1792,Kharif,3.02,Jute
11.156965,89.648246,Loamy,1038,Zaid,2.2,Vegetables
24.014633,86.526131,Clay,1611,Kharif,1.54,Wheat
14.006024,70.029138,Alluvial,1713,Kharif,2.39,Jute
10.327657,74.573257,Loamy,1028,Kharif,1.74,Maize
12.333212,87.787081,Alluvial,705,Rabi,2.53,Potato
13.717588,71.179552,Clay,1164,Kharif,1.98,Sugarcane
30.027397,79.689229,Red,413,Kharif,1.77,Millets
32.672626,84.787886,Red,384,Kharif,1.31,Millets
34.73767,80.925548,Loamy,729,Rabi,5.3,Potato
9.607247,74.737236,Clay,837,Rabi,1.78,Maize
33.968802,80.452667,Loamy,1169,Kharif,0.1,Maize
22.308634,72.522881,Sandy,370,Rabi,1.99,Pulses
13.926972,93.895534,Red,501,Kharif,2.66,Oilseeds
11.378533,94.576659,Sandy,505,Rabi,1.43,Pulses
24.765994,78.247517,Loamy,577,Rabi,1.26,Potato
9.541376,95.776083,Alluvial,499,Rabi,0.1,Potato
14.462165,74.395152,Clay,1353,Kharif,1.14,Sugarcane
34.03007,91.58687,Loamy,628,Rabi,1.49,Wheat
34.334326,87.526563,Sandy,511,Kharif,1.22,Pulses
26.165231,84.120704,Laterite,234,Kharif,3.1,Millets
16.83066,75.683278,Red,887,Kharif,0.1,Maize
18.623727,86.874654,Red,423,Kharif,1.17,Millets
17.335656,93.73019,Alluvial,1026,Zaid,1.81,Vegetables
18.595128,90.368359,Red,923,Kharif,0.52,Maize
14.850354,73.534981,Loamy,1070,Kharif,1.86,Maize
11.27871,81.507743,Sandy,620,Kharif,0.1,Sugarcane
24.890245,87.753484,Loamy,741,Rabi,2.18,Potato
25.305187,74.653291,Loamy,746,Rabi,0.63,Potato
24.449885,89.68895,Sandy,921,Kharif,1.95,Oilseeds
14.999497,74.499205,Alluvial,1153,Kharif,1.82,Maize
12.844058,88.034253,Black (Regur),585,Kharif,0.56,Cotton
28.238366,88.424504,Clay,1147,Kharif,1.35,Oilseeds
8.509346,82.814999,Alluvial,1486,Kharif,0.1,Rice
30.122086,68.30457,Alluvial,1789,Kharif,2.49,Jute
32.061289,73.589261,Alluvial,1010,Kharif,3.37,Maize
26.093147,72.718771,Sandy,912,Rabi,1.99,Oilseeds
16.769937,73.029642,Sandy,469,Kharif,1.55,Pulses
11.898397,85.835301,Alluvial,693,Kharif,0.29,Maize
9.961736,95.259786,Alluvial,1691,Kharif,1.92,Jute
23.993055,74.861446,Sandy,424,Kharif,0.82,Pulses
27.874796,87.590369,Loamy,558,Rabi,2.26,Potato
25.773446,84.261133,Alluvial,1129,Kharif,0.66,Sugarcane
9.199258,84.929951,Sandy,232,Kharif,0.83,Millets
12.1756,96.017826,Red,440,Kharif,2.22,Millets
27.558792,83.880629,Sandy,310,Kharif,2.2,Pulses
10.859483,85.194049,Alluvial,579,Rabi,1.36,Potato
11.673043,92.686195,Alluvial,602,Kharif,2.51,Sugarcane
20.161715,83.470313,Sandy,320,Rabi,1.23,Pulses
34.007618,79.779226,Red,698,Kharif,2.37,Maize
12.958046,86.010193,Black (Regur),984,Kharif,0.8,Cotton
26.979868,69.341428,Alluvial,468,Rabi,1.07,Wheat
33.785675,95.052579,Loamy,747,Rabi,0.94,Oilseeds
12.219167,90.430367,Clay,1459,Kharif,1.36,Sugarcane
22.1264,73.875293,Red,404,Rabi,2.36,Pulses
26.925195,72.958699,Alluvial,785,Kharif,2.15,Maize
22.959225,73.562286,Red,973,Kharif,0.71,Maize
32.726473,84.220083,Sandy,443,Rabi,1.27,Pulses
12.700193,90.961426,Clay,1181,Rabi,1.94,Pulses
28.797879,95.54009,Black (Regur),603,Kharif,0.1,Cotton
24.758879,79.368254,Clay,1057,Rabi,3.61,Pulses
21.9056,86.732492,Red,509,Rabi,0.46,Pulses
10.880758,80.804576,Black (Regur),988,Kharif,3.54,Cotton
29.755303,73.93319,Alluvial,1448,Kharif,2.97,Sugarcane
17.606509,73.511631,Loamy,1127,Rabi,0.34,Jute
28.247788,88.659358,Laterite,270,Kharif,1.63,Millets
25.301616,78.921905,Alluvial,1280,Kharif,0.1,Sugarcane
30.363513,75.297187,Red,519,Kharif,1.77,Pulses
27.106823,78.394127,Loamy,1367,Kharif,0.13,Sugarcane
26.170382,73.256755,Loamy,797,Kharif,0.1,Pulses
34.216878,79.777986,Alluvial,641,Rabi,0.78,Wheat
13.61385,86.193908,Black (Regur),548,Kharif,1.18,Cotton
19.966771,86.775627,Loamy,1021,Zaid,2.12,Vegetables
25.253543,72.210222,Sandy,37,Kharif,0.1,Wheat
25.015237,82.290721,Red,392,Kharif,0.2,Millets
23.376624,88.224726,Clay,801,Rabi,1.77,Sugarcane
30.054523,92.985907,Loamy,1117,Kharif,3.79,Sugarcane
13.672092,89.625746,Loamy,789,Zaid,2.23,Vegetables
15.975433,68.291352,Alluvial,1223,Kharif,0.1,Rice
11.252358,94.185078,Sandy,434,Rabi,2.52,Pulses
24.550306,69.805593,Alluvial,1639,Kharif,3.75,Jute
14.089587,84.410318,Alluvial,1088,Kharif,3.15,Rice
26.335826,83.955285,Loamy,418,Rabi,0.57,Wheat
35.06682,74.978591,Clay,1329,Kharif,1.88,Rice
9.262917,78.174946,Alluvial,808,Zaid,2.42,Vegetables
8.475403,96.563108,Loamy,832,Rabi,2.03,Vegetables
34.915568,87.61651,Loamy,759,Kharif,0.9,Oilseeds
25.974762,83.659175,Alluvial,726,Rabi,1.25,Wheat
19.762487,94.21239,Alluvial,733,Rabi,2.5,Potato
33.798918,79.605142,Red,397,Rabi,1.07,Pulses
12.532954,95.729956,Alluvial,1514,Kharif,0.91,Jute
31.986674,72.039347,Loamy,619,Rabi,3.66,Wheat
14.487576,95.490169,Loamy,831,Rabi,1.61,Oilseeds
16.348285,76.512924,Alluvial,1583,Kharif,0.57,Jute
30.662461,74.836928,Loamy,1186,Kharif,1.53,Maize
17.561699,70.998008,Black (Regur),770,Kharif,1.26,Cotton
13.082959,70.696435,Red,426,Kharif,0.17,Millets
21.602971,80.555161,Alluvial,1657,Kharif,1.25,Jute
26.565436,84.347244,Alluvial,1725,Kharif,0.86,Jute
16.597265,79.979366,Loamy,664,Rabi,1.87,Wheat
22.550058,86.783596,Alluvial,667,Rabi,2.22,Potato
29.028859,86.839543,Loamy,430,Rabi,3.83,Potato
31.212873,71.512933,Black (Regur),751,Kharif,0.1,Cotton
32.785805,73.993649,Black (Regur),708,Kharif,1.48,Cotton
19.585345,93.778484,Alluvial,1071,Kharif,3.22,Vegetables
33.749325,83.132906,Loamy,662,Rabi,3.87,Wheat
21.197773,82.018926,Sandy,286,Kharif,1.24,Millets
11.361246,88.39953,Black (Regur),557,Kharif,0.1,Cotton
29.566846,69.475075,Sandy,813,Kharif,2.29,Oilseeds
31.907305,82.648639,Alluvial,1011,Rabi,0.1,Vegetables
33.633917,97.114639,Alluvial,681,Rabi,2.47,Vegetables
25.300387,80.685343,Alluvial,1435,Kharif,0.67,Rice
9.326166,85.569533,Black (Regur),669,Kharif,0.81,Cotton
27.493932,72.829912,Loamy,434,Rabi,0.51,Potato
25.890155,79.500942,Laterite,366,Kharif,0.51,Millets
24.02807,80.922192,Red,613,Kharif,3.0,Oilseeds
23.702903,90.249895,Clay,1050,Kharif,0.1,Rice
20.130453,85.222306,Laterite,495,Kharif,0.1,Millets
11.785622,83.60008,Laterite,1174,Rabi,0.78,Wheat
28.641851,83.609067,Black (Regur),920,Kharif,0.1,Cotton
32.030837,83.430632,Black (Regur),638,Kharif,1.97,Cotton
22.524486,78.080711,Black (Regur),796,Kharif,1.83,Cotton
30.943034,70.353698,Alluvial,952,Kharif,1.33,Vegetables
34.56695,89.243994,Loamy,1062,Rabi,0.37,Vegetables
12.064691,93.41257,Alluvial,588,Rabi,3.58,Wheat
16.609727,82.885481,Alluvial,1463,Kharif,0.1,Rice
16.756465,71.732828,Black (Regur),800,Kharif,0.89,Cotton
8.286969,96.276515,Loamy,797,Kharif,0.89,Maize
17.612948,75.178805,Black (Regur),1244,Kharif,2.04,Sugarcane
21.812933,71.629,Sandy,803,Rabi,0.8,Oilseeds
32.908864,95.513652,Sandy,487,Rabi,1.53,Pulses
10.168812,88.36111,Sandy,717,Rabi,2.02,Jute
9.659725,68.209875,Sandy,356,Kharif,0.99,Pulses
34.279725,81.285701,Red,470,Kharif,2.52,Pulses
23.622745,78.533516,Red,492,Rabi,2.09,Pulses
9.171152,71.953706,Sandy,713,Zaid,1.64,Rice
24.348787,97.40467,Loamy,1564,Kharif,1.58,Potato
18.387052,75.519179,Loamy,582,Rabi,1.06,Wheat
20.700248,95.989296,Laterite,355,Kharif,3.6,Millets
30.776476,69.264184,Alluvial,1141,Kharif,1.92,Sugarcane
34.953553,68.244041,Loamy,1199,Kharif,2.12,Sugarcane
25.4284,87.95475,Alluvial,1718,Kharif,0.63,Jute
23.821973,84.966415,Laterite,353,Kharif,2.57,Millets
34.542726,95.136046,Loamy,736,Rabi,1.43,Potato
20.494481,75.953861,Black (Regur),861,Kharif,3.4,Cotton
17.03791,90.08419,Black (Regur),865,Kharif,1.57,Cotton
30.166213,96.315738,Loamy,559,Rabi,0.1,Potato
30.797497,73.991305,Clay,1114,Kharif,0.1,Sugarcane
20.922065,87.231037,Sandy,520,Rabi,2.36,Pulses
20.361446,92.467303,Loamy,762,Rabi,1.51,Wheat
13.307538,92.364187,Red,541,Kharif,1.72,Pulses
29.656918,96.611709,Black (Regur),955,Kharif,0.1,Cotton
8.958381,87.244999,Loamy,480,Rabi,1.59,Wheat
26.978885,88.339278,Alluvial,676,Rabi,1.99,Potato
14.605446,84.24973,Loamy,400,Rabi,1.68,Wheat
11.965456,76.172911,Red,1088,Kharif,0.1,Maize
31.802629,84.94292,Alluvial,534,Rabi,4.16,Potato
15.964347,75.817935,Loamy,645,Rabi,2.72,Wheat
9.419487,73.676358,Clay,1198,Kharif,2.19,Rice
23.019272,81.235199,Alluvial,1058,Kharif,1.22,Rice
29.434402,74.975148,Black (Regur),884,Kharif,2.67,Cotton
24.043291,68.294304,Black (Regur),859,Kharif,1.89,Oilseeds
34.271161,84.611031,Alluvial,497,Kharif,1.9,Wheat
8.9517,81.318395,Alluvial,667,Kharif,3.61,Vegetables
20.996885,70.22933,Alluvial,551,Rabi,1.75,Potato
29.270534,89.932705,Loamy,1524,Kharif,1.54,Sugarcane
21.033927,68.185516,Alluvial,896,Kharif,3.39,Maize
16.292195,93.276442,Clay,1127,Kharif,2.86,Rice
13.90353,85.337538,Sandy,420,Kharif,0.75,Millets
15.468922,89.886281,Loamy,991,Rabi,1.62,Vegetables
13.022368,86.925807,Sandy,343,Rabi,2.13,Pulses
24.573642,76.853184,Alluvial,1273,Kharif,1.38,Jute
24.069518,78.347289,Alluvial,416,Rabi,2.47,Wheat
23.98966,92.827013,Loamy,551,Rabi,1.19,Potato
22.736167,80.201904,Alluvial,1363,Kharif,0.1,Sugarcane
13.882082,79.191391,Alluvial,662,Zaid,1.5,Oilseeds
28.603039,80.930499,Loamy,608,Kharif,2.32,Vegetables
25.042059,84.733986,Loamy,1222,Kharif,1.83,Sugarcane
32.577681,96.747317,Black (Regur),598,Kharif,0.88,Cotton
15.661569,75.935958,Alluvial,1110,Kharif,1.38,Maize
34.550266,80.101444,Red,1252,Kharif,3.39,Maize
13.480801,89.442158,Loamy,930,Zaid,1.66,Jute
28.937469,68.058361,Loamy,495,Rabi,1.39,Potato
20.469518,85.515439,Alluvial,1010,Kharif,1.34,Vegetables
14.933371,79.982717,Red,350,Rabi,0.85,Pulses
25.263829,92.201799,Loamy,786,Kharif,2.76,Vegetables
23.872166,81.565018,Alluvial,1682,Kharif,2.47,Jute
34.151259,95.812681,Red,591,Rabi,4.0,Pulses
8.634086,85.603395,Clay,446,Zaid,1.33,Cotton
27.882844,75.207396,Alluvial,1775,Kharif,2.91,Jute
23.270639,78.896711,Alluvial,599,Rabi,2.72,Potato
13.200596,75.66334,Black (Regur),646,Kharif,1.84,Cotton
8.824211,77.488723,Loamy,481,Rabi,3.08,Potato
20.144461,89.125364,Clay,1020,Kharif,3.39,Rice
29.174753,94.85237,Loamy,1283,Kharif,0.67,Sugarcane
15.947114,68.033293,Loamy,578,Rabi,1.23,Wheat
16.930946,72.010324,Sandy,592,Kharif,3.98,Pulses
17.472122,81.405797,Alluvial,1382,Kharif,1.95,Sugarcane
27.283536,71.161895,Sandy,360,Kharif,0.86,Millets
23.522672,76.462509,Clay,957,Rabi,1.7,Oilseeds
9.522988,80.580881,Loamy,1121,Kharif,2.14,Maize
10.467605,93.929872,Sandy,260,Kharif,0.62,Millets
10.463211,68.866269,Red,323,Rabi,1.32,Pulses
14.17068,92.039454,Alluvial,1297,Kharif,0.46,Rice
26.015018,94.368093,Sandy,457,Kharif,3.17,Pulses
10.944451,70.599321,Laterite,483,Kharif,1.51,Millets
16.50101,92.937657,Sandy,661,Kharif,1.05,Oilseeds
12.649616,95.735937,Sandy,315,Kharif,0.1,Millets
20.459238,68.111904,Black (Regur),814,Rabi,0.36,Jute
19.005207,72.502961,Loamy,542,Kharif,2.77,Oilseeds
31.438284,81.038936,Loamy,541,Kharif,0.53,Oilseeds
12.390202,69.772641,Alluvial,618,Rabi,2.24,Wheat
21.76646,82.259493,Loamy,719,Rabi,2.24,Potato
9.475308,89.418717,Loamy,856,Kharif,0.64,Maize
25.522951,92.882561,Loamy,820,Kharif,2.39,Vegetables
34.672155,87.467782,Loamy,731,Rabi,1.1,Wheat
24.842626,90.836247,Clay,1263,Kharif,1.24,Rice
14.421297,74.647746,Clay,1598,Kharif,3.88,Sugarcane
9.781254,83.246107,Red,386,Rabi,0.63,Pulses
8.50288,92.978896,Alluvial,1225,Kharif,1.64,Jute
28.618177,70.426721,Sandy,437,Kharif,1.04,Pulses
28.45929,83.572831,Sandy,339,Kharif,2.16,Millets
9.453963,69.724398,Loamy,849,Rabi,0.96,Oilseeds
25.129685,94.916364,Clay,1395,Kharif,1.21,Rice
30.365513,75.100705,Red,819,Rabi,0.1,Oilseeds
19.410874,91.029891,Loamy,1183,Kharif,0.1,Maize
26.80293,86.196751,Loamy,882,Kharif,0.59,Vegetables
34.900024,81.76645,Loamy,569,Rabi,1.62,Wheat
17.369968,77.962066,Clay,1552,Kharif,1.88,Sugarcane
31.020827,83.416294,Alluvial,1053,Kharif,0.1,Rice
11.078656,80.257302,Loamy,910,Zaid,0.96,Vegetables
12.25229,94.36584,Red,365,Kharif,0.1,Pulses
29.309583,83.796478,Red,405,Kharif,2.79,Pulses
32.740933,68.205736,Clay,1378,Kharif,1.68,Sugarcane
20.801857,96.623278,Loamy,667,Rabi,0.1,Potato
11.71122,93.851999,Alluvial,1003,Kharif,0.43,Rice
24.567783,90.520842,Loamy,503,Kharif,1.83,Oilseeds
20.16831,88.137853,Alluvial,1420,Kharif,0.66,Jute
10.459674,69.620102,Red,406,Rabi,0.13,Pulses
33.51295,74.418776,Loamy,1249,Kharif,0.7,Sugarcane
12.304871,93.031771,Black (Regur),811,Kharif,2.47,Cotton
22.900306,76.638631,Red,382,Rabi,1.67,Pulses
10.051342,68.456373,Loamy,654,Rabi,2.42,Wheat
18.030031,91.822511,Black (Regur),982,Kharif,0.34,Cotton
33.732249,93.443802,Laterite,920,Kharif,1.55,Rice
15.593775,82.710733,Loamy,744,Kharif,2.68,Vegetables
34.376796,77.44169,Alluvial,605,Rabi,3.34,Wheat
10.099901,81.246683,Black (Regur),1078,Kharif,2.01,Jute
21.933965,78.070302,Laterite,216,Kharif,0.14,Millets
12.421344,89.663384,Alluvial,1692,Kharif,0.25,Jute
29.262013,81.822633,Black (Regur),501,Kharif,1.6,Cotton
20.755745,78.668787,Red,326,Kharif,0.29,Millets
26.275935,69.805442,Alluvial,1089,Kharif,2.31,Rice
16.153938,70.150431,Alluvial,726,Kharif,2.69,Maize
23.472118,77.803758,Red,916,Kharif,0.38,Maize
23.262515,92.600212,Sandy,587,Rabi,1.78,Oilseeds
26.787798,72.242597,Black (Regur),926,Kharif,0.1,Cotton
21.08692,88.403042,Red,973,Rabi,2.94,Sugarcane
9.433251,94.429665,Alluvial,1482,Kharif,4.18,Sugarcane
26.684145,73.202765,Alluvial,1278,Kharif,2.14,Rice
26.900865,95.835912,Alluvial,639,Rabi,1.75,Wheat
24.394983,81.256475,Alluvial,1413,Kharif,3.17,Jute
28.260498,82.755653,Sandy,426,Kharif,2.28,Pulses
27.372752,68.814827,Red,821,Rabi,3.81,Oilseeds
28.613427,71.842019,Laterite,400,Kharif,1.77,Millets
10.926463,70.212832,Alluvial,756,Kharif,0.37,Vegetables
10.931719,72.849259,Loamy,585,Rabi,0.49,Wheat
23.193398,85.025172,Red,477,Kharif,2.0,Pulses
13.701584,93.266098,Loamy,728,Zaid,0.32,Vegetables
10.630522,96.889301,Alluvial,735,Rabi,2.34,Wheat
8.695015,70.107859,Loamy,508,Rabi,0.1,Wheat
20.255326,90.966705,Black (Regur),990,Kharif,1.14,Cotton
30.966095,73.414424,Loamy,502,Kharif,2.08,Oilseeds
29.519293,80.780322,Loamy,1050,Zaid,1.53,Vegetables
28.796382,77.590344,Alluvial,1337,Kharif,3.07,Sugarcane
24.599637,89.775723,Red,518,Kharif,0.1,Oilseeds
10.392683,94.396827,Alluvial,975,Rabi,3.22,Potato
30.470365,69.755241,Alluvial,1360,Kharif,2.08,Jute
31.732847,84.312461,Alluvial,1087,Kharif,2.84,Vegetables
18.274956,81.352985,Clay,1469,Kharif,1.21,Rice
35.327226,90.229352,Laterite,472,Kharif,2.82,Millets
23.538731,92.850938,Alluvial,1394,Kharif,3.28,Jute
32.25821,75.0268,Loamy,968,Zaid,0.8,Vegetables
17.583637,73.676641,Loamy,435,Rabi,1.26,Wheat
18.291587,87.233293,Red,1045,Kharif,1.4,Cotton
17.035422,89.178449,Loamy,1537,Kharif,2.3,Sugarcane
27.116422,74.140462,Alluvial,614,Rabi,3.95,Potato
33.276252,85.466817,Alluvial,1393,Kharif,1.24,Sugarcane
11.367343,92.533772,Alluvial,750,Kharif,2.21,Vegetables
17.166844,85.654105,Clay,1288,Kharif,0.43,Rice
34.591974,79.843911,Red,986,Kharif,2.58,Maize
18.558096,85.561278,Loamy,732,Rabi,1.95,Oilseeds
10.689195,71.906953,Alluvial,1232,Kharif,0.97,Jute
11.522993,80.49479,Red,410,Kharif,3.41,Millets
18.535116,94.470324,Loamy,759,Kharif,0.7,Oilseeds
8.727367,84.846916,Alluvial,1662,Kharif,0.1,Jute
9.679822,72.903353,Alluvial,1537,Kharif,0.1,Jute
15.449909,89.233963,Red,490,Kharif,0.72,Millets
31.412191,82.310877,Alluvial,834,Kharif,2.53,Maize
14.911418,71.873123,Red,463,Kharif,3.71,Millets
27.261329,83.921168,Alluvial,547,Rabi,0.1,Potato
21.54755,80.726951,Black (Regur),694,Kharif,0.12,Cotton
24.213114,84.466606,Red,1399,Kharif,0.1,Maize
22.929797,76.550166,Alluvial,1341,Kharif,0.78,Sugarcane
28.219124,83.646942,Sandy,511,Rabi,3.33,Pulses
11.711831,91.261815,Laterite,265,Kharif,2.87,Millets
17.966346,95.257344,Alluvial,650,Rabi,0.11,Wheat
12.641258,72.691207,Alluvial,809,Kharif,1.53,Maize
26.251426,86.751072,Laterite,1225,Rabi,1.41,Sugarcane
28.913174,93.983951,Red,1122,Kharif,0.91,Maize
10.397712,84.807082,Laterite,262,Kharif,0.1,Millets
30.86557,81.079829,Alluvial,1472,Kharif,1.5,Jute
34.479009,78.658542,Clay,1294,Kharif,1.64,Rice
24.899389,69.472116,Clay,954,Kharif,2.63,Cotton
11.697891,76.78742,Clay,1204,Kharif,1.24,Rice
34.53999,95.487045,Alluvial,729,Rabi,0.61,Potato
28.579963,92.513127,Loamy,715,Rabi,1.75,Potato
27.613776,78.442663,Loamy,672,Rabi,2.23,Potato
30.719465,87.441526,Black (Regur),828,Kharif,3.71,Cotton
8.341847,95.63727,Loamy,560,Rabi,0.1,Potato
27.673945,79.478138,Black (Regur),658,Kharif,4.09,Cotton
20.92138,94.395411,Alluvial,1007,Kharif,0.73,Rice
13.731777,75.404732,Red,379,Rabi,1.15,Pulses
17.014329,78.035336,Loamy,827,Rabi,1.56,Oilseeds
13.191605,76.843502,Sandy,838,Kharif,2.84,Oilseeds
15.351275,90.673182,Laterite,605,Kharif,3.23,Cotton
23.746486,81.23474,Clay,1379,Kharif,3.61,Sugarcane
18.408759,90.451422,Red,875,Kharif,1.97,Maize
28.183411,75.853502,Black (Regur),734,Kharif,1.07,Cotton
25.21009,77.232093,Loamy,645,Rabi,2.56,Potato
24.224075,68.472102,Alluvial,710,Rabi,0.16,Wheat
9.372551,82.417498,Red,648,Rabi,0.5,Oilseeds
15.202911,74.262221,Red,932,Kharif,2.56,Oilseeds
17.663574,80.261315,Black (Regur),1316,Rabi,3.3,Cotton
32.786548,91.073381,Alluvial,1556,Kharif,1.15,Jute
24.745541,68.989963,Alluvial,933,Kharif,1.79,Vegetables
29.369452,77.08793,Red,499,Rabi,0.1,Pulses
17.991875,90.210514,Black (Regur),527,Kharif,0.99,Cotton
24.283854,75.24659,Alluvial,626,Kharif,0.1,Rice
27.273184,94.186089,Red,414,Rabi,2.97,Pulses
21.07281,84.951764,Loamy,560,Kharif,0.14,Oilseeds
19.849967,74.431885,Red,442,Kharif,0.21,Pulses
23.747631,74.028335,Loamy,1161,Kharif,0.1,Sugarcane
8.661936,92.893121,Sandy,384,Kharif,1.73,Millets
11.796385,92.438857,Loamy,854,Kharif,3.86,Pulses
10.138111,93.497398,Loamy,1193,Rabi,1.72,Maize
9.917524,90.508678,Sandy,891,Kharif,0.1,Oilseeds
23.955956,73.230685,Alluvial,809,Kharif,0.31,Vegetables
21.489797,84.574642,Black (Regur),925,Kharif,1.06,Cotton
28.282288,95.200622,Alluvial,1140,Kharif,0.1,Maize
12.337714,74.084282,Loamy,797,Rabi,0.1,Wheat
34.335135,76.923363,Loamy,648,Rabi,1.62,Vegetables
20.365132,97.319575,Red,809,Kharif,0.1,Oilseeds
15.107748,85.914116,Loamy,1338,Kharif,3.03,Sugarcane
26.113946,75.238051,Loamy,750,Rabi,0.1,Wheat
11.070266,81.908541,Clay,679,Zaid,2.26,Millets
26.639523,78.140325,Clay,1416,Kharif,0.1,Rice
31.400137,94.033288,Red,386,Kharif,0.1,Millets
8.040499,95.71473,Alluvial,750,Kharif,1.92,Maize
9.16961,93.955147,Laterite,847,Kharif,1.28,Millets
9.803725,72.700354,Loamy,900,Kharif,0.77,Maize
16.139517,76.824848,Sandy,1316,Kharif,0.92,Rice
21.960165,85.093882,Red,327,Kharif,3.08,Millets
19.52108,68.064376,Sandy,349,Kharif,0.1,Pulses
29.99475,79.981263,Alluvial,1189,Kharif,1.63,Rice
20.547961,86.750278,Alluvial,610,Rabi,1.13,Potato
16.966748,85.548432,Alluvial,1195,Kharif,0.66,Sugarcane
32.749732,70.396078,Sandy,401,Kharif,3.2,Millets
26.08481,79.031082,Loamy,1124,Kharif,0.1,Maize
18.016376,68.264171,Clay,1170,Kharif,0.98,Rice
25.848193,81.24135,Loamy,930,Kharif,2.62,Maize
16.479314,78.381952,Laterite,584,Rabi,2.14,Wheat
20.089424,78.832894,Loamy,629,Rabi,1.06,Potato
23.03657,71.506265,Alluvial,1175,Kharif,1.92,Sugarcane
19.001808,72.49197,Red,553,Kharif,1.83,Pulses
29.325228,96.619602,Loamy,463,Rabi,2.02,Potato
34.614242,93.231924,Alluvial,498,Rabi,1.79,Potato
18.641169,72.890674,Sandy,304,Kharif,2.35,Pulses
34.087262,84.791281,Loamy,1036,Zaid,0.77,Vegetables
26.075868,72.552438,Black (Regur),623,Kharif,1.04,Cotton
28.207106,93.522259,Loamy,904,Kharif,1.81,Vegetables
19.930279,76.882682,Alluvial,552,Rabi,2.79,Potato
14.793032,77.657433,Alluvial,518,Rabi,3.4,Wheat
19.067401,68.865263,Sandy,715,Kharif,2.52,Oilseeds
31.102084,89.369113,Black (Regur),743,Kharif,3.14,Cotton
15.816717,95.605617,Loamy,931,Zaid,2.05,Vegetables
32.781167,92.886686,Laterite,472,Kharif,0.69,Millets
18.552972,72.713183,Clay,1202,Kharif,0.55,Rice
25.846524,69.640531,Red,664,Rabi,1.24,Oilseeds
