latitude,longitude,soil_type,rainfall_mm,season,area_ha,crop_name,predicted_yield_kg_per_ha
30.215378,76.780051,Clay,237,Rabi,1.55,Vegetables,14162
25.569244,87.116794,Laterite,759,Kharif,1.73,Pulses,830
28.622436,71.010635,Black (Regur),1105,Zaid,2.61,Rice,2967
15.319788,74.882317,Laterite,709,Rabi,1.82,Sugarcane,69861
15.950412,84.769645,Alluvial,851,Zaid,1.57,Potato,21337
31.323342,96.194755,Laterite,546,Kharif,1.8,Sugarcane,59401
10.448128,69.620213,Laterite,671,Rabi,0.1,Millets,1446
31.364533,94.607123,Sandy,966,Zaid,0.66,Millets,1253
23.717968,85.566481,Clay,1419,Rabi,0.1,Wheat,3035
28.10131,83.856304,Loamy,790,Rabi,3.21,Rice,3978
9.941758,84.125236,Black (Regur),845,Rabi,2.12,Wheat,3362
22.353523,89.754644,Laterite,568,Rabi,2.02,Oilseeds,1226
12.745813,91.950173,Red,670,Kharif,2.01,Millets,1243
12.945324,73.572973,Sandy,791,Kharif,1.2,Millets,1383
22.049703,82.740688,Clay,1004,Rabi,0.1,Pulses,1051
12.137018,89.423061,Black (Regur),1592,Rabi,1.48,Oilseeds,1288
15.346198,85.37083,Laterite,871,Rabi,3.62,Vegetables,16377
19.746615,82.583487,Sandy,1008,Rabi,2.38,Sugarcane,64556
27.878796,78.444256,Clay,381,Zaid,0.34,Millets,1326
12.997444,86.879959,Sandy,827,Zaid,0.57,Vegetables,12534
14.83801,75.812525,Sandy,864,Kharif,2.93,Maize,2607
12.206105,77.971528,Black (Regur),1179,Kharif,1.37,Cotton,2348
15.568474,84.128001,Alluvial,426,Kharif,0.55,Cotton,1992
22.649345,82.803359,Sandy,100,Kharif,2.86,Pulses,609
22.498256,85.757303,Alluvial,822,Kharif,1.2,Potato,23244
11.106021,94.433762,Loamy,431,Kharif,0.1,Millets,1635
32.011152,89.084676,Alluvial,596,Kharif,1.69,Rice,3035
9.204249,75.50812,Sandy,476,Kharif,2.72,Rice,2621
32.9268,76.213292,Red,868,Kharif,3.16,Pulses,865
32.008652,88.561929,Red,622,Kharif,1,Wheat,2511
21.316589,94.890845,Loamy,436,Kharif,1.32,Vegetables,16541
23.032082,69.234012,Sandy,822,Zaid,0.1,Oilseeds,1028
10.664698,70.348774,Red,981,Kharif,1.04,Cotton,2130
13.079469,79.63833,Black (Regur),501,Zaid,1.03,Sugarcane,59723
27.219221,85.162203,Loamy,255,Rabi,2.51,Pulses,866
32.544388,70.663728,Red,1436,Rabi,1.21,Rice,2601
11.706111,85.67369,Laterite,769,Kharif,0.24,Jute,2152
32.45173,69.312409,Alluvial,1300,Kharif,2.36,Rice,2807
22.78998,90.753126,Clay,700,Kharif,1.93,Millets,1457
23.929893,77.665788,Sandy,805,Kharif,1.53,Vegetables,14725
16.281151,72.008659,Sandy,899,Zaid,1.87,Pulses,795
31.792557,91.172755,Loamy,658,Rabi,0.67,Pulses,924
19.98461,72.773964,Clay,782,Rabi,2.67,Jute,2766
17.34771,94.327676,Sandy,1390,Kharif,0.9,Cotton,1435
30.144777,68.852294,Laterite,946,Kharif,0.59,Pulses,914
11.597169,86.689233,Clay,869,Kharif,1.12,Pulses,970
24.726604,74.752612,Alluvial,1187,Kharif,0.98,Maize,3413
16.088089,96.41673,Clay,1233,Kharif,1.2,Millets,1566
11.694255,77.322155,Alluvial,1048,Kharif,1.95,Wheat,2970
21.842414,96.218086,Sandy,291,Rabi,0.1,Rice,2360
8.412885,82.000267,Sandy,552,Zaid,1.67,Sugarcane,43722
10.176134,85.046267,Red,911,Kharif,1.31,Potato,21708
19.235089,75.762106,Laterite,749,Rabi,1.81,Wheat,3154
13.607001,75.411241,Loamy,686,Rabi,1.62,Jute,2815
18.61141,90.20049,Alluvial,572,Kharif,3.29,Maize,3256
34.06967,73.157439,Laterite,431,Kharif,0.79,Sugarcane,53622
17.955802,90.196433,Red,757,Kharif,0.36,Potato,22615
25.935693,77.986907,Laterite,967,Rabi,1.1,Maize,3622
33.703006,97.049402,Red,532,Rabi,0.21,Oilseeds,1234
28.169595,97.007036,Black (Regur),975,Kharif,0.1,Cotton,2277
25.641681,89.896714,Black (Regur),1103,Kharif,3.62,Sugarcane,69935
30.540313,94.483308,Red,840,Rabi,1.15,Wheat,3137
34.463695,92.387696,Red,848,Kharif,1.27,Vegetables,17537
16.937492,84.086901,Clay,746,Kharif,0.89,Cotton,2260
8.983508,95.16456,Loamy,878,Rabi,0.1,Pulses,1109
15.881658,94.697588,Clay,1141,Kharif,1.43,Potato,25025
15.195451,80.611176,Clay,1160,Kharif,0.1,Wheat,2925
13.979674,88.785016,Sandy,626,Kharif,0.15,Millets,1167
24.383302,72.338965,Black (Regur),670,Zaid,1.43,Sugarcane,61100
25.10772,85.088752,Sandy,1003,Kharif,0.1,Vegetables,13025
21.234124,88.740788,Clay,850,Kharif,2.8,Maize,3194
9.001803,70.641481,Loamy,152,Zaid,0.72,Potato,15995
32.87536,92.533426,Loamy,553,Kharif,1.95,Cotton,2079
12.151067,71.325524,Loamy,600,Rabi,1.5,Maize,3932
13.777482,73.085873,Clay,1275,Kharif,1.98,Cotton,1960
9.231508,71.450703,Laterite,941,Kharif,1.36,Sugarcane,60023
18.433567,69.336633,Alluvial,596,Kharif,0.18,Sugarcane,73624
21.223277,79.393898,Alluvial,980,Kharif,0.79,Pulses,1101
9.697075,89.372925,Sandy,805,Kharif,2.31,Wheat,2543
9.302529,82.236341,Black (Regur),939,Rabi,0.1,Maize,3644
19.238371,96.982039,Red,919,Rabi,1.19,Cotton,2296
20.568712,90.172106,Laterite,999,Kharif,0.62,Jute,2473
18.427709,92.605689,Red,780,Kharif,0.31,Millets,1463
10.530757,68.384736,Loamy,484,Kharif,3.25,Wheat,2990
35.136493,68.046777,Black (Regur),1234,Kharif,2.48,Vegetables,16824
20.909429,83.422386,Alluvial,717,Kharif,1.2,Pulses,1049
23.23393,79.148659,Loamy,772,Rabi,1.01,Vegetables,19795
22.518748,83.928101,Sandy,1210,Rabi,0.57,Oilseeds,1184
26.161326,82.316205,Sandy,1430,Kharif,1.91,Pulses,644
31.207056,84.795816,Black (Regur),770,Kharif,1.15,Wheat,2860
29.010014,78.575947,Clay,519,Zaid,1.29,Maize,2670
34.888891,84.322233,Alluvial,1287,Rabi,1.31,Maize,4423
20.677102,77.900625,Red,1155,Zaid,2.43,Potato,20564
28.568713,82.404194,Black (Regur),928,Rabi,0.97,Millets,1927
23.16421,76.269761,Sandy,766,Rabi,1.87,Potato,20203
24.58686,82.087074,Sandy,379,Rabi,2.19,Potato,20405
15.326029,71.890765,Clay,778,Rabi,0.45,Rice,3339
21.909434,68.085141,Sandy,1060,Kharif,0.55,Rice,2790
33.797666,69.468541,Loamy,1472,Kharif,0.34,Pulses,835
20.632349,74.232528,Laterite,1513,Kharif,0.1,Sugarcane,49100
24.80323,94.179013,Clay,1222,Kharif,2,Millets,1715
22.209529,72.747074,Red,909,Rabi,2.15,Pulses,903
33.41539,91.447818,Red,1382,Kharif,2.35,Sugarcane,57147
34.091763,70.698271,Sandy,1087,Kharif,1.5,Oilseeds,1153
34.979009,87.379649,Red,1439,Kharif,2.7,Jute,1940
31.710353,80.997373,Clay,924,Rabi,1.79,Wheat,3434
16.632528,68.433822,Black (Regur),627,Kharif,0.1,Wheat,3003
29.593209,84.572344,Red,962,Rabi,3.21,Vegetables,17632
24.310197,84.905988,Clay,674,Rabi,2.84,Potato,25089
11.178095,92.671805,Alluvial,996,Zaid,0.11,Maize,3644
30.131271,91.922635,Alluvial,966,Kharif,0.1,Rice,3297
12.227549,90.853154,Loamy,933,Rabi,2.25,Oilseeds,1614
34.697556,91.118311,Loamy,880,Kharif,3.54,Cotton,2194
19.568614,69.784027,Clay,818,Kharif,1.4,Pulses,935
23.068726,97.19693,Red,1222,Rabi,0.9,Sugarcane,68520
16.742786,74.721619,Clay,1147,Zaid,1.3,Maize,3048
17.184794,81.142724,Black (Regur),815,Zaid,0.35,Oilseeds,1219
10.201695,96.347168,Laterite,1129,Kharif,3.54,Vegetables,13710
32.813617,77.574297,Alluvial,749,Kharif,0.1,Millets,1902
32.460788,70.942031,Alluvial,552,Zaid,1.83,Pulses,777
8.525157,77.691752,Red,619,Rabi,1.9,Millets,1549
25.430762,79.980626,Sandy,956,Kharif,3.7,Potato,20415
26.771168,97.447221,Alluvial,1166,Rabi,3.85,Vegetables,19748
8.290831,93.367982,Clay,1006,Rabi,1.26,Wheat,3128
27.785542,73.401237,Red,642,Zaid,0.1,Potato,17655
17.344068,80.92282,Alluvial,390,Zaid,1.6,Cotton,2010
24.361413,69.460766,Red,658,Rabi,0.89,Rice,3224
28.652393,69.940004,Alluvial,793,Zaid,3.25,Cotton,2274
27.837612,73.996271,Sandy,873,Kharif,2.11,Rice,2880
9.254196,86.041453,Clay,1127,Kharif,1.94,Vegetables,18177
35.238355,77.935917,Sandy,1072,Rabi,2.84,Jute,2478
33.005821,88.237728,Red,826,Kharif,1.85,Rice,2937
23.658348,85.039466,Loamy,252,Kharif,0.26,Sugarcane,51204
18.638578,80.957354,Red,825,Kharif,0.66,Oilseeds,1197
26.705997,89.141365,Laterite,675,Rabi,1.08,Vegetables,15646
31.701921,68.60508,Black (Regur),483,Kharif,3.13,Maize,3086
13.994071,86.670052,Clay,28,Kharif,1.65,Jute,1825
13.050235,71.120152,Sandy,533,Kharif,0.67,Millets,1319
29.425205,74.455637,Laterite,970,Kharif,1.14,Rice,2875
32.613331,80.441768,Loamy,915,Kharif,3.21,Sugarcane,74532
22.03701,75.167784,Laterite,1119,Rabi,2.29,Oilseeds,1177
24.947323,68.191609,Loamy,1553,Kharif,1.09,Jute,2451
23.303298,96.969636,Black (Regur),723,Kharif,1.19,Maize,3593
29.204316,77.194704,Black (Regur),1112,Kharif,1.24,Millets,1754
29.926836,94.099957,Laterite,783,Kharif,2.11,Potato,20631
32.473024,88.49964,Laterite,776,Kharif,1.68,Jute,2423
27.626592,84.246558,Laterite,844,Kharif,0.81,Millets,1501
26.156964,69.991992,Sandy,248,Rabi,1.13,Rice,2327
10.597742,71.139272,Alluvial,969,Kharif,2.62,Sugarcane,75834
24.184885,77.231947,Loamy,1078,Kharif,1.38,Wheat,3100
9.222569,69.485146,Clay,931,Kharif,2.98,Vegetables,18003
23.055945,79.075412,Laterite,340,Kharif,0.23,Sugarcane,53086
31.821398,87.392018,Sandy,841,Kharif,0.15,Rice,2438
13.878165,76.689094,Laterite,1014,Rabi,0.77,Millets,1698
14.928956,76.184017,Black (Regur),626,Zaid,0.1,Sugarcane,61245
19.590155,96.127846,Red,785,Rabi,0.1,Millets,1522
28.206626,71.76363,Loamy,1570,Kharif,2.38,Maize,2935
11.591074,80.947747,Red,1327,Rabi,3.26,Cotton,1833
9.139293,90.91696,Laterite,355,Kharif,2.73,Pulses,731
8.079361,97.038655,Alluvial,958,Kharif,0.66,Oilseeds,1374
18.941801,85.244585,Sandy,977,Kharif,1.84,Rice,2758
10.465618,88.137769,Clay,883,Rabi,0.15,Pulses,1115
31.666517,72.69408,Loamy,1043,Zaid,4.32,Rice,2917
34.547425,83.965761,Red,764,Kharif,1.97,Vegetables,14623
13.583162,71.496206,Black (Regur),1187,Kharif,1.92,Jute,2894
31.139452,94.76863,Black (Regur),961,Zaid,1.26,Cotton,2064
10.313098,83.108277,Black (Regur),1267,Kharif,2.09,Potato,23287
20.12682,80.728813,Laterite,746,Rabi,1.03,Cotton,2107
8.234744,87.093085,Black (Regur),1114,Kharif,3.66,Pulses,919
11.230456,76.717773,Laterite,999,Kharif,0.1,Jute,2467
27.124224,75.863374,Laterite,541,Kharif,1.37,Rice,2582
34.101447,85.526497,Loamy,856,Rabi,0.1,Maize,4103
16.55621,92.209488,Alluvial,635,Rabi,0.99,Cotton,2161
30.137443,94.177166,Loamy,1626,Zaid,1.3,Maize,3017
9.584088,83.683048,Laterite,1595,Kharif,0.58,Rice,2580
10.132579,88.838972,Red,599,Rabi,1.28,Jute,2611
18.169361,81.773682,Loamy,733,Kharif,0.1,Oilseeds,1314
19.037857,89.007137,Loamy,840,Rabi,3.55,Millets,1809
17.913547,75.07791,Red,1138,Rabi,1.45,Pulses,1072
29.365321,79.278079,Clay,962,Kharif,2.44,Wheat,2750
18.173325,83.79685,Alluvial,1528,Rabi,0.22,Potato,23996
17.396488,90.432326,Sandy,965,Kharif,0.37,Pulses,786
20.283818,71.328829,Laterite,1065,Kharif,0.8,Cotton,1840
24.183786,71.500571,Laterite,1124,Kharif,1.1,Millets,1546
22.972698,73.764693,Clay,1414,Rabi,0.7,Potato,22985
13.871002,91.883001,Black (Regur),996,Rabi,3.52,Cotton,2233
32.85084,68.884636,Loamy,1412,Rabi,3.48,Jute,2781
33.627833,70.342324,Loamy,1482,Kharif,3.03,Potato,20607
17.975573,96.5991,Red,1181,Rabi,3.75,Sugarcane,75565
15.34413,88.068151,Loamy,1049,Kharif,2.01,Maize,3897
26.6094,88.399279,Black (Regur),1293,Rabi,0.1,Cotton,2621
20.456575,85.030489,Black (Regur),735,Rabi,1.94,Rice,3355
25.756901,69.37592,Clay,792,Rabi,2.04,Oilseeds,1505
8.676132,95.613501,Red,850,Rabi,1.19,Rice,3568
31.549209,73.256351,Laterite,1030,Kharif,2.73,Cotton,1746
24.615921,74.68792,Sandy,1379,Rabi,3.38,Pulses,761
27.088513,82.584126,Laterite,963,Zaid,2.26,Vegetables,13188
12.239804,90.879181,Laterite,1325,Zaid,1.79,Vegetables,12191
21.327591,75.260872,Laterite,1173,Rabi,1.27,Millets,1616
12.079861,72.4479,Loamy,464,Rabi,2.16,Cotton,2434
24.717902,68.042013,Red,696,Rabi,0.1,Cotton,2097
11.553073,80.485192,Alluvial,1232,Kharif,1.26,Wheat,3497
34.843387,69.344069,Laterite,140,Kharif,1.54,Sugarcane,49672
31.472354,79.243423,Alluvial,1113,Kharif,2.35,Jute,2852
34.963312,74.556711,Sandy,771,Rabi,0.94,Wheat,3003
26.321068,92.833528,Black (Regur),928,Zaid,0.1,Potato,23049
13.508363,81.057179,Red,1098,Kharif,4.58,Cotton,2187
11.894946,72.760882,Loamy,566,Kharif,0.1,Potato,21460
17.517918,97.216491,Clay,1212,Rabi,3.32,Millets,1778
12.912551,96.271452,Black (Regur),1156,Kharif,3.79,Jute,2493
9.355996,79.493534,Clay,985,Rabi,0.17,Cotton,2109
11.15536,69.634945,Black (Regur),759,Rabi,1.53,Cotton,2186
16.669521,93.27477,Red,748,Rabi,0.63,Rice,3547
14.043167,79.36832,Black (Regur),653,Rabi,1.45,Pulses,934
27.802616,87.377104,Black (Regur),835,Kharif,0.1,Rice,3215
23.638617,91.578824,Loamy,685,Rabi,2.43,Potato,22703
29.076746,87.860298,Red,1594,Kharif,1.8,Wheat,2430
24.291689,74.239839,Red,357,Kharif,1.55,Rice,2695
30.308096,68.535725,Laterite,928,Kharif,1.67,Vegetables,16229
10.642585,89.504442,Alluvial,1080,Kharif,1.86,Cotton,2426
32.913266,86.298974,Black (Regur),715,Kharif,0.52,Vegetables,19244
13.929535,72.866724,Black (Regur),962,Rabi,3.63,Maize,3595
18.708595,90.556899,Black (Regur),640,Zaid,0.1,Sugarcane,59773
22.979157,78.396298,Clay,1010,Rabi,3.14,Vegetables,19958
27.056643,73.988951,Sandy,933,Kharif,0.44,Cotton,1617
26.483121,91.176312,Loamy,917,Kharif,2.17,Maize,3353
17.679253,68.69381,Red,216,Kharif,4.13,Vegetables,12500
33.345673,82.158169,Loamy,1401,Kharif,3.93,Oilseeds,1142
22.980777,90.494201,Black (Regur),538,Kharif,0.79,Potato,23633
19.544214,73.938535,Red,1130,Kharif,1.45,Jute,2170
14.717258,77.284674,Laterite,1378,Kharif,1.96,Potato,18051
13.127966,81.69989,Alluvial,612,Kharif,0.2,Maize,3390
14.125354,74.073715,Loamy,862,Kharif,1.53,Jute,2639
22.547945,81.64884,Loamy,627,Kharif,4.88,Jute,2518
25.071035,84.507938,Sandy,687,Rabi,0.78,Potato,19205
14.820376,96.685052,Clay,1452,Kharif,0.1,Cotton,1730
29.603026,91.35536,Red,354,Rabi,3.18,Vegetables,15072
14.667597,88.817772,Clay,683,Kharif,1.04,Vegetables,16357
15.254345,83.511824,Loamy,842,Rabi,0.8,Cotton,2269
21.763867,71.784959,Loamy,1721,Kharif,0.1,Millets,1550
29.189768,83.410356,Clay,1042,Zaid,1.91,Rice,3117
23.702691,71.808118,Loamy,1224,Kharif,0.1,Oilseeds,1313
22.260733,73.685134,Loamy,667,Rabi,2.07,Vegetables,16728
11.455676,75.210799,Alluvial,367,Kharif,0.55,Pulses,1021
27.897199,74.591659,Alluvial,1209,Rabi,3.02,Jute,2809
11.156965,89.648246,Black (Regur),679,Kharif,2.2,Vegetables,15614
24.014633,86.526131,Clay,1611,Kharif,1.54,Wheat,2733
14.006024,70.029138,Loamy,830,Kharif,2.39,Jute,2665
10.327657,74.573257,Sandy,1093,Rabi,1.74,Maize,2947
12.333212,87.787081,Laterite,902,Kharif,2.53,Potato,19472
13.717588,71.179552,Red,523,Kharif,1.98,Sugarcane,61495
30.027397,79.689229,Clay,1274,Kharif,1.77,Millets,1516
32.672626,84.787886,Red,816,Kharif,1.31,Millets,1373
34.73767,80.925548,Red,819,Kharif,5.3,Potato,20662
9.607247,74.737236,Clay,837,Rabi,1.78,Maize,3928
33.968802,80.452667,Red,904,Kharif,0.1,Maize,2999
22.308634,72.522881,Clay,1005,Kharif,1.99,Pulses,958
13.926972,93.895534,Laterite,999,Kharif,2.66,Oilseeds,1035
11.378533,94.576659,Clay,940,Kharif,1.43,Pulses,877
24.765994,78.247517,Clay,982,Kharif,1.26,Potato,23754
9.541376,95.776083,Laterite,863,Zaid,0.1,Potato,19893
14.462165,74.395152,Loamy,924,Zaid,1.14,Sugarcane,63632
34.03007,91.58687,Clay,1414,Rabi,1.49,Wheat,2746
34.334326,87.526563,Laterite,976,Kharif,1.22,Pulses,921
26.165231,84.120704,Loamy,1437,Rabi,3.1,Millets,1647
16.83066,75.683278,Alluvial,1247,Rabi,0.1,Maize,4411
18.623727,86.874654,Laterite,1052,Kharif,1.17,Millets,1408
17.335656,93.73019,Alluvial,865,Kharif,1.81,Vegetables,19522
18.595128,90.368359,Red,1314,Rabi,0.52,Maize,3278
14.850354,73.534981,Sandy,1070,Rabi,1.86,Maize,2880
11.27871,81.507743,Sandy,620,Kharif,0.1,Sugarcane,51604
24.890245,87.753484,Alluvial,1432,Kharif,2.18,Potato,22623
25.305187,74.653291,Laterite,544,Kharif,0.63,Potato,19541
24.449885,89.68895,Clay,1049,Kharif,1.95,Oilseeds,1372
14.999497,74.499205,Black (Regur),1486,Kharif,1.82,Maize,2808
12.844058,88.034253,Loamy,536,Rabi,0.56,Cotton,2441
28.238366,88.424504,Clay,1147,Kharif,1.35,Oilseeds,1355
8.509346,82.814999,Sandy,349,Kharif,0.1,Rice,2311
30.122086,68.30457,Red,643,Rabi,2.49,Jute,2178
32.061289,73.589261,Loamy,878,Kharif,3.37,Maize,3554
26.093147,72.718771,Sandy,696,Rabi,1.99,Oilseeds,1155
16.769937,73.029642,Red,1022,Rabi,1.55,Pulses,957
11.898397,85.835301,Alluvial,283,Rabi,0.29,Maize,3154
9.961736,95.259786,Clay,1287,Kharif,1.92,Jute,2649
23.993055,74.861446,Laterite,867,Kharif,0.82,Pulses,794
27.874796,87.590369,Laterite,705,Kharif,2.26,Potato,21303
25.773446,84.261133,Alluvial,865,Kharif,0.66,Sugarcane,78983
9.199258,84.929951,Clay,850,Rabi,0.83,Millets,1588
12.1756,96.017826,Laterite,725,Rabi,2.22,Millets,1687
27.558792,83.880629,Clay,593,Kharif,2.2,Pulses,820
10.859483,85.194049,Sandy,802,Kharif,1.36,Potato,21554
11.673043,92.686195,Alluvial,602,Kharif,2.51,Sugarcane,73570
20.161715,83.470313,Laterite,385,Rabi,1.23,Pulses,869
34.007618,79.779226,Red,1135,Rabi,2.37,Maize,3312
12.958046,86.010193,Loamy,967,Zaid,0.8,Cotton,1911
26.979868,69.341428,Laterite,375,Rabi,1.07,Wheat,2518
33.785675,95.052579,Sandy,854,Rabi,0.94,Oilseeds,1263
12.219167,90.430367,Sandy,1139,Rabi,1.36,Sugarcane,58664
22.1264,73.875293,Loamy,1473,Kharif,2.36,Pulses,859
26.925195,72.958699,Alluvial,785,Kharif,2.15,Maize,3725
22.959225,73.562286,Alluvial,719,Kharif,0.71,Maize,3526
32.726473,84.220083,Alluvial,731,Zaid,1.27,Pulses,999
12.700193,90.961426,Clay,1181,Rabi,1.94,Pulses,969
28.797879,95.54009,Clay,1425,Kharif,0.1,Cotton,1937
24.758879,79.368254,Clay,1057,Rabi,3.61,Pulses,1122
21.9056,86.732492,Loamy,1326,Zaid,0.46,Pulses,736
10.880758,80.804576,Red,1526,Zaid,3.54,Cotton,1432
29.755303,73.93319,Laterite,1158,Rabi,2.97,Sugarcane,70690
17.606509,73.511631,Loamy,1127,Rabi,0.34,Jute,3118
28.247788,88.659358,Black (Regur),605,Zaid,1.63,Millets,1223
25.301616,78.921905,Sandy,436,Kharif,0.1,Sugarcane,48293
30.363513,75.297187,Alluvial,581,Rabi,1.77,Pulses,955
27.106823,78.394127,Sandy,1160,Kharif,0.13,Sugarcane,60249
26.170382,73.256755,Loamy,797,Kharif,0.1,Pulses,995
34.216878,79.777986,Black (Regur),685,Rabi,0.78,Wheat,2850
13.61385,86.193908,Sandy,1162,Rabi,1.18,Cotton,2003
19.966771,86.775627,Clay,851,Kharif,2.12,Vegetables,15195
25.253543,72.210222,Sandy,37,Kharif,0.1,Wheat,2004
25.015237,82.290721,Sandy,965,Kharif,0.2,Millets,1386
23.376624,88.224726,Clay,801,Rabi,1.77,Sugarcane,70473
30.054523,92.985907,Alluvial,926,Kharif,3.79,Sugarcane,81737
13.672092,89.625746,Sandy,1130,Rabi,2.23,Vegetables,15813
15.975433,68.291352,Sandy,553,Kharif,0.1,Rice,2338
11.252358,94.185078,Alluvial,1112,Kharif,2.52,Pulses,1018
24.550306,69.805593,Clay,826,Kharif,3.75,Jute,2530
14.089587,84.410318,Sandy,1063,Rabi,3.15,Rice,2845
26.335826,83.955285,Laterite,880,Rabi,0.57,Wheat,2941
35.06682,74.978591,Laterite,627,Zaid,1.88,Rice,2099
9.262917,78.174946,Black (Regur),570,Rabi,2.42,Vegetables,17050
8.475403,96.563108,Red,1091,Kharif,2.03,Vegetables,14975
34.915568,87.61651,Red,578,Kharif,0.9,Oilseeds,1172
25.974762,83.659175,Laterite,850,Kharif,1.25,Wheat,2715
19.762487,94.21239,Alluvial,866,Kharif,2.5,Potato,23537
33.798918,79.605142,Red,1268,Rabi,1.07,Pulses,1050
12.532954,95.729956,Black (Regur),926,Kharif,0.91,Jute,2704
31.986674,72.039347,Black (Regur),1136,Rabi,3.66,Wheat,3469
14.487576,95.490169,Loamy,831,Rabi,1.61,Oilseeds,1439
16.348285,76.512924,Clay,567,Kharif,0.57,Jute,2129
30.662461,74.836928,Laterite,776,Kharif,1.53,Maize,2895
17.561699,70.998008,Loamy,982,Rabi,1.26,Cotton,2442
13.082959,70.696435,Clay,830,Kharif,0.17,Millets,1462
21.602971,80.555161,Red,683,Kharif,1.25,Jute,2190
26.565436,84.347244,Laterite,810,Kharif,0.86,Jute,2104
16.597265,79.979366,Sandy,814,Kharif,1.87,Wheat,2276
22.550058,86.783596,Red,1173,Kharif,2.22,Potato,20932
29.028859,86.839543,Red,720,Rabi,3.83,Potato,22266
31.212873,71.512933,Sandy,1034,Kharif,0.1,Cotton,1699
32.785805,73.993649,Red,825,Kharif,1.48,Cotton,1845
19.585345,93.778484,Alluvial,928,Rabi,3.22,Vegetables,22281
33.749325,83.132906,Sandy,1201,Kharif,3.87,Wheat,2425
21.197773,82.018926,Alluvial,719,Kharif,1.24,Millets,1580
11.361246,88.39953,Black (Regur),535,Kharif,0.1,Cotton,1988
29.566846,69.475075,Sandy,1146,Rabi,2.29,Oilseeds,1104
31.907305,82.648639,Loamy,866,Kharif,0.1,Vegetables,19265
33.633917,97.114639,Laterite,582,Kharif,2.47,Vegetables,13015
25.300387,80.685343,Red,560,Kharif,0.67,Rice,2810
9.326166,85.569533,Red,573,Kharif,0.81,Cotton,1925
27.493932,72.829912,Loamy,532,Kharif,0.51,Potato,24398
25.890155,79.500942,Loamy,941,Zaid,0.51,Millets,1566
24.02807,80.922192,Sandy,543,Zaid,3,Oilseeds,842
23.702903,90.249895,Laterite,870,Zaid,0.1,Rice,2387
20.130453,85.222306,Loamy,663,Kharif,0.1,Millets,1643
11.785622,83.60008,Laterite,1174,Rabi,0.78,Wheat,2888
28.641851,83.609067,Red,1097,Zaid,0.1,Cotton,1768
32.030837,83.430632,Black (Regur),1050,Zaid,1.97,Cotton,2039
22.524486,78.080711,Black (Regur),993,Rabi,1.83,Cotton,2478
30.943034,70.353698,Red,948,Rabi,1.33,Vegetables,18106
34.56695,89.243994,Loamy,1062,Rabi,0.37,Vegetables,18150
12.064691,93.41257,Black (Regur),995,Rabi,3.58,Wheat,3482
16.609727,82.885481,Clay,765,Kharif,0.1,Rice,3319
16.756465,71.732828,Black (Regur),894,Kharif,0.89,Cotton,2331
8.286969,96.276515,Sandy,595,Kharif,0.89,Maize,2659
17.612948,75.178805,Black (Regur),1244,Kharif,2.04,Sugarcane,75927
21.812933,71.629,Red,1083,Kharif,0.8,Oilseeds,1126
32.908864,95.513652,Clay,607,Rabi,1.53,Pulses,872
10.168812,88.36111,Sandy,717,Rabi,2.02,Jute,2234
9.659725,68.209875,Red,1712,Kharif,0.99,Pulses,706
34.279725,81.285701,Laterite,750,Kharif,2.52,Pulses,806
23.622745,78.533516,Clay,1099,Rabi,2.09,Pulses,1134
9.171152,71.953706,Sandy,713,Zaid,1.64,Rice,2580
24.348787,97.40467,Loamy,1564,Kharif,1.58,Potato,20002
18.387052,75.519179,Alluvial,851,Rabi,1.06,Wheat,3645
20.700248,95.989296,Loamy,591,Rabi,3.6,Millets,1834
30.776476,69.264184,Red,1333,Zaid,1.92,Sugarcane,45027
34.953553,68.244041,Laterite,941,Kharif,2.12,Sugarcane,65999
25.4284,87.95475,Black (Regur),906,Kharif,0.63,Jute,2801
23.821973,84.966415,Alluvial,522,Kharif,2.57,Millets,1680
34.542726,95.136046,Sandy,390,Kharif,1.43,Potato,19322
20.494481,75.953861,Red,551,Rabi,3.4,Cotton,2117
17.03791,90.08419,Black (Regur),570,Kharif,1.57,Cotton,1803
30.166213,96.315738,Alluvial,927,Rabi,0.1,Potato,29491
30.797497,73.991305,Laterite,940,Rabi,0.1,Sugarcane,67478
20.922065,87.231037,Red,937,Zaid,2.36,Pulses,773
20.361446,92.467303,Alluvial,947,Kharif,1.51,Wheat,3519
13.307538,92.364187,Clay,1272,Kharif,1.72,Pulses,875
29.656918,96.611709,Red,1243,Kharif,0.1,Cotton,2152
8.958381,87.244999,Black (Regur),1404,Kharif,1.59,Wheat,2391
26.978885,88.339278,Clay,1069,Rabi,1.99,Potato,24755
14.605446,84.24973,Alluvial,487,Kharif,1.68,Wheat,3192
11.965456,76.172911,Black (Regur),852,Kharif,0.1,Maize,3700
31.802629,84.94292,Laterite,249,Kharif,4.16,Potato,16769
15.964347,75.817935,Loamy,970,Rabi,2.72,Wheat,3516
9.419487,73.676358,Black (Regur),1138,Kharif,2.19,Rice,3290
23.019272,81.235199,Loamy,1057,Kharif,1.22,Rice,3083
29.434402,74.975148,Clay,1157,Kharif,2.67,Cotton,2061
24.043291,68.294304,Black (Regur),859,Kharif,1.89,Oilseeds,1255
34.271161,84.611031,Alluvial,497,Kharif,1.9,Wheat,2744
8.9517,81.318395,Laterite,1055,Kharif,3.61,Vegetables,13732
20.996885,70.22933,Black (Regur),926,Kharif,1.75,Potato,23363
